date,mo,yr,dow,pm1,temp,stagno,admyng,gasyng
10538,11,88,2,32.2530999980060,46,23,9,0
10539,11,88,3,14.4987807374624,47,4.5,10,1
10540,11,88,4,17.5566691149949,46,10.5,6,1
10541,11,88,5,6.35369703141304,46,3,4,1
10542,11,88,6,8.10345503933358,46,8.5,7,0
10543,11,88,7,5.67346895353232,45,3.5,3,1
10544,11,88,1,15.7572733124909,46,8,5,1
10545,11,88,2,23.8541772928851,43,9,7,0
10546,11,88,3,16.4340515525693,46,19.5,8,2
10547,11,88,4,11.9880798315950,46,16.5,9,2
10548,11,88,5,24.8742624471235,41,16.5,7,2
10549,11,88,6,18.1100745010032,42,5,5,0
10550,11,88,7,8.33016885328158,45,6,6,1
10551,11,88,1,7.06971277446149,49,2.5,6,1
10552,11,88,2,8.1843869220706,47,3,5,0
10553,11,88,3,6.84100376866553,47,0,3,0
10554,11,88,4,8.30919561317731,43,2,5,0
10555,11,88,5,9.02524144010821,39,13,0,0
10556,11,88,6,5.71196074925864,41,5,12,1
10557,11,88,7,16.6433289331555,40,12.5,7,2
10558,11,88,1,9.40916577044226,44,5,7,0
10559,11,88,2,10.5209903346562,42,3,5,0
10560,11,88,3,18.8520996496011,44,9,6,0
10561,11,88,4,77.2613922139605,38,19.5,3,1
10562,12,88,5,95.9027247933888,43,14.2,4,1
10563,12,88,6,27.7145552565567,44,14.5,2,1
10564,12,88,7,53.2856771524606,44,21.5,3,3
10565,12,88,1,70.165206215874,44,13.5,4,1
10566,12,88,2,32.6962445116677,48,13.5,5,1
10567,12,88,3,8.46368653445123,51,1,5,0
10568,12,88,4,14.9815037637349,49,15,0,2
10569,12,88,5,29.7738479802523,46,14.5,3,1
10570,12,88,6,27.3123620158362,49,23,7,1
10571,12,88,7,29.3420958717245,46,19.5,6,1
10572,12,88,1,29.8391627538747,47,10.5,5,1
10573,12,88,2,9.67122774130621,53,5.5,8,1
10574,12,88,3,15.6267048245401,43,5,6,0
10575,12,88,4,17.2094039396213,39,8.5,10,0
10576,12,88,5,39.385324209454,37,10.5,8,2
10577,12,88,6,54.7853059123049,40,20,5,2
10578,12,88,7,78.1667006685235,34,17.5,8,0
10579,12,88,1,37.8153874623821,38,8.5,6,1
10580,12,88,2,15.6737097554251,41,9,8,2
10581,12,88,3,12.8373982189050,40,0,7,0
10582,12,88,4,18.0076375932395,41,13,4,1
10583,12,88,5,9.39988159701125,40,6,3,0
10584,12,88,6,4.5674263912461,40,2,7,4
10585,12,88,7,8.90416166301064,39,8,7,0
10586,12,88,1,14.2232889059008,37,9,6,0
10587,12,88,2,32.5966946067317,34,3,9,1
10588,12,88,3,31.1888774014451,37,23,10,3
10589,12,88,4,39.621688744588,33,10,4,1
10590,12,88,5,6.87493822486787,44,0,6,2
10591,12,88,6,5.62254254604395,45,1,15,1
10592,12,88,7,11.6931017152451,41,10,6,2
10593,1,89,1,22.9940676653656,42,4,7,1
10594,1,89,2,11.0975290842393,44,6,6,0
10595,1,89,3,5.30541905401465,49,1,9,1
10596,1,89,4,8.36309021917683,42,7,7,0
10597,1,89,5,18.8369637123016,37,13,1,1
10598,1,89,6,18.7118738793459,36,24,4,1
10599,1,89,7,51.229196343746,33,22,5,1
10600,1,89,1,17.9000004289222,39,8,4,0
10601,1,89,2,12.2752322112497,43,8,6,2
10602,1,89,3,9.77319701965816,40,7,9,1
10603,1,89,4,11.8638804912727,40,7,9,1
10604,1,89,5,9.2995683730369,44,0,6,1
10605,1,89,6,4.98489917409305,39,0,2,0
10606,1,89,7,7.40009801332355,37,1,5,1
10607,1,89,1,3.87868886059045,43,2,6,2
10608,1,89,2,9.38943104936518,47,0,7,1
10609,1,89,3,15.7586334966412,46,0,4,1
10610,1,89,4,13.3434100746793,44,12,7,0
10611,1,89,5,74.465011083495,41,21,3,1
10612,1,89,6,37.3517068030098,40,4,7,1
10613,1,89,7,14.7562127338597,41,12,5,0
10614,1,89,1,17.0847593034992,35,11,12,2
10615,1,89,2,53.5981233144059,32,15,13,1
10616,1,89,3,25.9480894027444,35,14,11,1
10617,1,89,4,27.2162062501896,43,23,10,0
10618,1,89,5,30.6279264031929,40,10.5,8,1
10619,1,89,6,17.5350160755107,44,14,6,1
10620,1,89,7,47.7229328764274,41,10.5,5,1
10621,1,89,1,12.7656498625018,47,1.5,7,0
10622,1,89,2,4.90278726581351,46,1,10,0
10623,1,89,3,5.34176002621403,36,2,3,2
10624,2,89,4,13.5132352283569,24,0,8,0
10625,2,89,5,6.86287711382763,15,3.5,7,0
10626,2,89,6,8.51329558316387,15,5.5,1,2
10627,2,89,7,20.2782924332850,19,11.5,4,2
10628,2,89,1,35.9150291628051,24,15.5,6,0
10629,2,89,2,42.6630827896266,29,15.5,8,2
10630,2,89,3,27.8306253663052,32,15,7,0
10631,2,89,4,13.2646085619933,39,9,4,1
10632,2,89,5,32.313885735428,39,11,7,0
10633,2,89,6,48.928656855115,39,15.5,3,0
10634,2,89,7,37.0041225139076,41,22,8,0
10635,2,89,1,57.8176546066919,38,20,8,0
10636,2,89,2,42.4794857750393,36,20,14,0
10637,2,89,3,61.1393578958767,35,19.5,7,1
10638,2,89,4,40.5631187995085,37,19,4,2
10639,2,89,5,24.1556950125538,38,16,8,0
10640,2,89,6,4.56968526024593,40,2.5,7,1
10641,2,89,7,5.49805756343027,44,5.5,6,1
10642,2,89,1,11.1228876248428,44,9,10,2
10643,2,89,2,23.3214367048452,46,14,9,1
10644,2,89,3,34.5448783870119,45,17,11,1
10645,2,89,4,4.92807891012011,47,2,12,0
10646,2,89,5,13.2008186292294,44,10.5,3,1
10647,2,89,6,27.1358141836935,41,21.5,8,0
10648,2,89,7,17.9742237128894,42,19.5,7,0
10649,2,89,1,38.734132963516,38,19.5,5,0
10650,2,89,2,20.4767303179686,39,2,10,0
10651,2,89,3,7.65148292475244,43,5,10,0
10652,3,89,4,8.93163387946187,33,2,5,1
10653,3,89,5,14.9633590985467,28,7,9,1
10654,3,89,6,40.316489586714,29,9,3,0
10655,3,89,7,20.5577205019383,36,11,3,1
10656,3,89,1,16.6942780239433,43,6,6,0
10657,3,89,2,5.57272437214597,42,1,4,1
10658,3,89,3,11.3294790551890,42,11,9,1
10659,3,89,4,19.1433194145683,48,14.5,13,1
10660,3,89,5,18.6040144290735,49,13,10,1
10661,3,89,6,12.0008022190301,52,8,5,0
10662,3,89,7,6.55925371412674,52,2,4,0
10663,3,89,1,9.28043386057313,46,10,4,0
10664,3,89,2,8.26768416897778,44,0.5,8,1
10665,3,89,3,7.26816281967161,44,6,5,0
10666,3,89,4,20.9432977039291,42,16,9,0
10667,3,89,5,15.0320167266552,43,5,9,0
10668,3,89,6,12.3412888246887,45,12.5,7,0
10669,3,89,7,6.59008706853344,46,3,8,0
10670,3,89,1,11.9580892503327,46,17.5,3,0
10671,3,89,2,28.5485861488771,47,19,7,0
10672,3,89,3,8.13965020643317,45,0.5,10,0
10673,3,89,4,5.33169421660991,44,4,6,0
10674,3,89,5,16.5698352076023,46,6.5,8,0
10675,3,89,6,23.5998985707202,46,15,6,0
10676,3,89,7,7.86730067219466,47,5.5,4,1
10677,3,89,1,4.87438082070521,47,4.5,8,1
10678,3,89,2,4.409461481919,46,0.5,6,0
10679,3,89,3,4.35489106400252,46,3,5,1
10680,3,89,4,7.76402442474513,46,4,5,1
10681,3,89,5,17.7663586666518,45,11.5,7,0
10682,3,89,6,9.73820087654549,46,0.5,8,0
10683,4,89,7,6.57140055072833,45,2,4,1
10684,4,89,1,4.34788216999815,42,0.5,7,1
10685,4,89,2,8.00485203713393,46,0,10,2
10686,4,89,3,7.78827123579057,46,5,10,1
10687,4,89,4,5.48232293098575,51,8.5,11,0
10688,4,89,5,11.3304629648122,52,2,9,1
10689,4,89,6,5.64720836298835,52,5,1,1
10690,4,89,7,10.9926598987451,49,NA,6,0
10691,4,89,1,7.88998517303982,56,NA,12,1
10692,4,89,2,6.35830207445129,60,NA,4,2
10693,4,89,3,21.0079178007907,55,11,9,2
10694,4,89,4,15.9717707010502,55,12,13,2
10695,4,89,5,17.0023035720122,58,12.5,7,1
10696,4,89,6,26.7177764727775,60,11,8,2
10697,4,89,7,4.57634397792031,50,3.5,11,0
10698,4,89,1,8.7631129195641,48,9,5,0
10699,4,89,2,17.0998740240797,53,15.5,7,0
10700,4,89,3,15.833698866375,56,9.5,11,1
10701,4,89,4,7.97739286243784,60,8,8,0
10702,4,89,5,11.1524485618383,54,7,5,0
10703,4,89,6,10.4297818093752,52,4.5,10,1
10704,4,89,7,6.13990604985628,51,7,10,0
10705,4,89,1,11.3217798295431,52,9,5,1
10706,4,89,2,8.67484716687672,54,6.5,6,0
10707,4,89,3,9.28136897583183,56,6.5,6,0
10708,4,89,4,8.39481059011264,55,0.5,4,0
10709,4,89,5,9.1000383073468,54,9.5,7,0
10710,4,89,6,10.2259975038739,59,11,7,0
10711,4,89,7,5.27878451441452,64,5,10,1
10712,4,89,1,7.97262055382041,65,NA,4,0
10713,5,89,2,5.47478852711500,56,3.3,11,2
10714,5,89,3,9.78092721237775,57,9.5,6,0
10715,5,89,4,15.4818430460121,59,NA,2,0
10716,5,89,5,9.95246053254537,63,13.6,5,0
10717,5,89,6,24.310463741722,67,NA,5,0
10718,5,89,7,20.5048920654372,65,NA,2,1
10719,5,89,1,8.6836003598928,64,NA,6,0
10720,5,89,2,14.3655557707276,58,NA,6,3
10721,5,89,3,9.47795749709038,54,NA,8,1
10722,5,89,4,5.00355165045128,52,NA,3,1
10723,5,89,5,4.30908678964808,50,3.1,5,1
10724,5,89,6,7.63231990942453,55,8.5,1,0
10725,5,89,7,8.16879079437811,55,8.5,4,0
10726,5,89,1,6.96840901964432,61,8,3,0
10727,5,89,2,11.3871158926095,63,11.5,13,0
10728,5,89,3,4.90601333562247,59,1.5,7,0
10729,5,89,4,4.38196297025319,48,0,4,0
10730,5,89,5,4.90294667882279,50,1,3,0
10731,5,89,6,5.76022206747733,53,5,7,0
10732,5,89,7,4.38070618975477,56,5,3,2
10733,5,89,1,6.66559922635146,52,7,5,1
10734,5,89,2,7.68717660439397,55,13,4,3
10735,5,89,3,5.29658400891314,52,0.5,7,2
10736,5,89,4,4.88055619661203,54,2,6,0
10737,5,89,5,4.80601161662603,54,2.5,10,1
10738,5,89,6,6.61370340604592,53,2.5,6,0
10739,5,89,7,5.36885477786708,53,10,4,2
10740,5,89,1,8.32797056469968,50,22.5,4,2
10741,5,89,2,10.6591435418415,56,16,5,0
10742,5,89,3,13.1422500766278,58,17,8,1
10743,5,89,4,15.2255031833793,62,12.5,5,0
10744,6,89,5,15.4837189532159,66,13,7,0
10745,6,89,6,15.1014743806432,67,12,7,0
10746,6,89,7,15.2720193142628,72,10,3,0
10747,6,89,1,14.6160931353929,74,12,0,1
10748,6,89,2,17.9812636922575,69,8,6,1
10749,6,89,3,13.4492190679061,62,1,4,0
10750,6,89,4,15.4681855763083,62,11,9,1
10751,6,89,5,14.9566642087798,60,4,7,0
10752,6,89,6,11.5184318618162,57,3,4,1
10753,6,89,7,15.0389546039263,61,9.5,1,0
10754,6,89,1,16.2487620768125,68,8.5,5,4
10755,6,89,2,10.1933456751435,62,4,6,3
10756,6,89,3,8.55952765086218,65,5,5,1
10757,6,89,4,5.67403216178658,62,7,4,1
10758,6,89,5,4.55478143903034,59,6.5,2,0
10759,6,89,6,4.55478143903034,60,4,5,1
10760,6,89,7,7.48693032345722,58,8,9,0
10761,6,89,1,4.2,60,8,6,1
10762,6,89,2,3.45187884198618,57,1.5,1,1
10763,6,89,3,5.35678290262832,59,8,5,0
10764,6,89,4,6.57118275351699,59,7,5,1
10765,6,89,5,5.35678290262832,65,1.5,5,1
10766,6,89,6,6.01007014064207,71,10,5,0
10767,6,89,7,10.5242923761861,75,13,4,3
10768,6,89,1,9.60340609047385,70,6.5,4,0
10769,6,89,2,7.06831741631106,62,1,7,0
10770,6,89,3,6.3,60,7,6,0
10771,6,89,4,9.87906378920725,60,16,3,0
10772,6,89,5,17.5256735783304,60,19.9,0,1
10773,6,89,6,5.23051968707541,62,4,2,0
10774,7,89,7,2.89137892529879,58,4.5,5,1
10775,7,89,1,5.65149889339625,61,13.5,7,2
10776,7,89,2,8.00876559596677,61,10,4,3
10777,7,89,3,10.6631317177806,60,11,4,0
10778,7,89,4,8.5406406272214,63,9,5,1
10779,7,89,5,5.1580512001868,67,4.5,3,0
10780,7,89,6,7.12877406138933,64,8,3,1
10781,7,89,7,4.2,62,5,4,0
10782,7,89,1,4.93953189460364,64,7,4,0
10783,7,89,2,9.18424142112353,63,5.5,8,2
10784,7,89,3,11.5897291562742,67,6.5,2,0
10785,7,89,4,11.7517384003237,71,8,4,1
10786,7,89,5,10.3299398405673,65,5.5,6,0
10787,7,89,6,8.185925665924,67,14,4,1
10788,7,89,7,4.2,63,0,4,0
10789,7,89,1,3.18300478967184,61,6.5,2,0
10790,7,89,2,4.93953189460364,67,7.5,2,1
10791,7,89,3,6.01007014064207,71,10.5,1,2
10792,7,89,4,5.35678290262832,69,4.5,6,0
10793,7,89,5,5.35678290262832,63,9,0,0
10794,7,89,6,6.01007014064207,65,3.5,7,0
10795,7,89,7,5.80927984233488,67,6,4,1
10796,7,89,1,5.35678290262832,65,10.5,3,0
10797,7,89,2,7.48693032345722,65,10,2,0
10798,7,89,3,10.7135658052566,70,11,3,0
10799,7,89,4,9.18424142112353,64,6,8,1
10800,7,89,5,4.55478143903034,65,5,4,0
10801,7,89,6,6.96035343641398,65,10.5,6,0
10802,7,89,7,6.96035343641398,65,9,1,1
10803,7,89,1,3.7434651617286,66,4,4,0
10804,7,89,2,6.57118275351699,62,7.5,2,0
10805,8,89,3,5.67403216178658,62,6.5,2,1
10806,8,89,4,4.55478143903034,61,3.5,3,0
10807,8,89,5,6.36600957934368,66,13.5,2,1
10808,8,89,6,9.20708807521814,68,4,1,0
10809,8,89,7,6.57118275351699,69,7,1,0
10810,8,89,1,6.01007014064207,73,5,2,1
10811,8,89,2,5.54193322524616,73,8,2,0
10812,8,89,3,7.48693032345722,69,15,4,0
10813,8,89,4,7.06831741631106,64,3.5,5,1
10814,8,89,5,8.4,64,10,3,1
10815,8,89,6,5.67403216178658,64,14.5,3,1
10816,8,89,7,7.06831741631106,66,14.5,1,1
10817,8,89,1,3.18300478967184,67,5,4,0
10818,8,89,2,6.3,65,9,8,1
10819,8,89,3,7.48693032345722,64,6,1,0
10820,8,89,4,10.7135658052566,62,9,1,1
10821,8,89,5,13.8209730108184,66,13,6,1
10822,8,89,6,12.8489050698168,69,12,5,0
10823,8,89,7,11.2943644477920,64,2,1,0
10824,8,89,1,5.80927984233488,67,4,5,0
10825,8,89,2,4.2,67,1,6,0
10826,8,89,3,6.3,63,9,7,0
10827,8,89,4,8.4,64,10,4,2
10828,8,89,5,11.2943644477920,61,10,2,0
10829,8,89,6,16.8,65,15,3,1
10830,8,89,7,14.8185956838109,67,13,2,2
10831,8,89,1,13.4013719479098,66,13,1,2
10832,8,89,2,19.7135482605510,64,17,4,3
10833,8,89,3,21.3851173035814,67,8,1,1
10834,8,89,4,10.0417012477954,62,1,4,0
10835,8,89,5,7.48693032345722,62,8,3,1
10836,9,89,6,10.3299398405673,61,9,2,1
10837,9,89,7,8.185925665924,64,5,6,0
10838,9,89,1,9.18424142112353,62,9.5,3,0
10839,9,89,2,8.4,64,9,7,0
10840,9,89,3,8.4,62,9.5,9,0
10841,9,89,4,9.18424142112353,66,5.6,2,3
10842,9,89,5,13.3462203972150,67,12,3,0
10843,9,89,6,12.0805694005786,70,8.5,7,0
10844,9,89,7,7.82863047370184,73,6.5,4,0
10845,9,89,1,13.4013719479098,66,9,7,1
10846,9,89,2,14.5792572017926,68,12,7,0
10847,9,89,3,23.3346867896423,68,11.5,7,1
10848,9,89,4,32.2409838716215,69,9,3,3
10849,9,89,5,26.6964300805308,69,11.5,3,1
10850,9,89,6,16.2545564289032,64,10.5,4,2
10851,9,89,7,13.1423655070340,57,5,6,2
10852,9,89,1,7.06831741631106,59,5,9,2
10853,9,89,2,10.3299398405673,59,10.5,8,0
10854,9,89,3,11.7138065281632,58,9.8,7,0
10855,9,89,4,15.0357382129957,63,8,4,1
10856,9,89,5,14.5792572017926,67,5.5,2,0
10857,9,89,6,18.7304842918881,72,5,5,2
10858,9,89,7,20.9157466472006,68,10,4,0
10859,9,89,1,18.3684828422471,68,10,3,0
10860,9,89,2,19.2545909112791,57,5.3,14,1
10861,9,89,3,20.6941986073862,60,16.3,9,0
10862,9,89,4,27.7076430252092,62,10,3,0
10863,9,89,5,26.4397780143409,64,6.3,4,0
10864,9,89,6,22.0733034612411,61,5.7,9,0
10865,9,89,7,7.06831741631106,60,3,8,0
10866,10,89,1,7.06831741631106,60,4.5,6,0
10867,10,89,2,11.4883725531873,58,6.7,6,1
10868,10,89,3,18.0302104219262,56,6.7,6,1
10869,10,89,4,17.6104433930438,52,6.7,7,1
10870,10,89,5,21.7798830760696,59,11,4,0
10871,10,89,6,37.6387210711476,56,11.5,6,0
10872,10,89,7,50.1763573577553,54,15.9,4,0
10873,10,89,1,54.5502051154887,59,15.7,12,3
10874,10,89,2,43.5189090173002,59,13.7,5,0
10875,10,89,3,16.5598529874955,55,5.7,5,1
10876,10,89,4,8.55952765086218,56,0,0,1
10877,10,89,5,14.9738606469144,55,0.3,4,0
10878,10,89,6,14.1366348326221,57,6.3,7,1
10879,10,89,7,11.9930198139100,52,8,6,0
10880,10,89,1,22.0628335569917,48,11.7,5,0
10881,10,89,2,39.5783532027610,50,15.3,17,1
10882,10,89,3,27.8414137456558,60,9.2,9,0
10883,10,89,4,20.6598796811346,55,3.3,6,0
10884,10,89,5,31.2333696158041,52,14.3,9,1
10885,10,89,6,24.7307642608767,55,2,5,0
10886,10,89,7,7.06831741631106,53,1,2,2
10887,10,89,1,9.18424142112353,55,5,9,1
10888,10,89,2,5.93299245103902,54,7,4,2
10889,10,89,3,15.0357382129957,53,12.5,9,2
10890,10,89,4,15.9262123829738,53,2,9,1
10891,10,89,5,8.4,47,6,3,0
10892,10,89,6,18.979591785676,48,14,7,1
10893,10,89,7,37.3112220423115,48,14.2,4,0
10894,10,89,1,42.4106610142469,44,14.5,2,1
10895,10,89,2,50.3539233538358,42,11,9,0
10896,10,89,3,21.4480157940422,48,5,6,0
10897,11,89,4,37.1919429688365,47,14,9,0
10898,11,89,5,63.9354524000898,42,14.7,7,0
10899,11,89,6,17.2004490930654,52,0.7,3,1
10900,11,89,7,6.0593396048103,53,5,6,1
10901,11,89,1,7.12626219957034,51,5.3,12,2
10902,11,89,2,3.89953425823506,49,0.3,7,2
10903,11,89,3,9.18424142112353,47,0.3,9,1
10904,11,89,4,4.2,53,0,6,2
10905,11,89,5,2.41226654549376,58,0,8,0
10906,11,89,6,7.40684999196164,53,7,5,1
10907,11,89,7,12.2621446142671,46,12.5,2,2
10908,11,89,1,16.425839925888,44,9,7,1
10909,11,89,2,8.32446947857682,45,0.5,7,0
10910,11,89,3,23.7451396068291,45,8.5,9,0
10911,11,89,4,28.0415618692902,44,15.5,9,0
10912,11,89,5,38.1645685152898,47,15.3,5,2
10913,11,89,6,22.9772140004018,47,12.7,8,0
10914,11,89,7,27.1973372725862,49,15,9,1
10915,11,89,1,28.1478111586405,49,7.7,4,2
10916,11,89,2,29.4,51,6.3,7,0
10917,11,89,3,13.0355028208890,46,4.7,5,0
10918,11,89,4,33.4187658584329,44,6.7,6,0
10919,11,89,5,13.7433221793825,46,2,8,2
10920,11,89,6,4.93953189460364,43,0,6,0
10921,11,89,7,13.0893703708965,44,11.3,11,0
10922,11,89,1,15.0966136386997,44,5,7,2
10923,11,89,2,28.9946921542326,45,11.3,6,0
10924,11,89,3,41.3569054052904,42,10.3,2,0
10925,11,89,4,56.031242869228,46,20,8,0
10926,11,89,5,59.3154884493404,44,19.7,8,1
10927,12,89,6,37.9351255674111,46,14.7,4,0
10928,12,89,7,23.1097802127140,47,10,5,0
10929,12,89,1,6.68531606145501,52,0.7,9,0
10930,12,89,2,3.62178704986522,54,0,11,1
10931,12,89,3,12.2434264074746,52,5,6,3
10932,12,89,4,18.8844187751847,49,11,10,0
10933,12,89,5,22.5887288955840,47,9.7,8,1
10934,12,89,6,4.93953189460364,48,1.7,8,0
10935,12,89,7,9.4031593465749,45,7,8,0
10936,12,89,1,25.1174499390625,40,15.7,5,0
10937,12,89,2,48.3956881613447,37,16.7,7,0
10938,12,89,3,41.1527501309226,37,14,12,0
10939,12,89,4,19.5541482169916,39,12.4,11,2
10940,12,89,5,35.0736719206604,37,18.6,8,1
10941,12,89,6,24.765256395335,37,12.7,10,0
10942,12,89,7,21.3611618537230,37,10.7,9,0
10943,12,89,1,16.4395059158292,37,15.7,10,1
10944,12,89,2,23.0234461932785,37,6.3,13,1
10945,12,89,3,14.1366348326221,42,1.3,6,1
10946,12,89,4,19.2374452109581,47,11,13,0
10947,12,89,5,46.5140643979444,46,18.7,5,0
10948,12,89,6,47.1047269992237,42,8.7,7,0
10949,12,89,7,22.9767451063746,48,14,8,1
10950,12,89,1,19.475695714686,47,14,10,0
10951,12,89,2,29.1931445658321,42,14.3,6,2
10952,12,89,3,33.5241899277008,37,11,10,1
10953,12,89,4,35.7688430630639,36,15,5,2
10954,12,89,5,39.2869323233587,42,18.7,9,3
10955,12,89,6,30.9129207583491,42,6.3,13,1
10956,12,89,7,24.4385865988971,45,19.3,8,0
10957,12,89,1,12.6,44,0,8,0
10958,1,90,2,6.98402743582507,40,1.7,11,2
10959,1,90,3,21.3823045825446,39,5.7,12,0
10960,1,90,4,6.99169825251305,43,0.3,5,2
10961,1,90,5,6.4742478999966,47,2.3,11,0
10962,1,90,6,7.24834164034718,50,1,10,1
10963,1,90,7,5.62581887560675,48,0,4,1
10964,1,90,1,6.03717340785098,48,1.3,10,0
10965,1,90,2,8.65929770712474,46,2.7,9,2
10966,1,90,3,4.96089744116778,48,1,8,2
10967,1,90,4,16.2525845524383,40,5,12,1
10968,1,90,5,14.5619502994176,43,3.7,7,1
10969,1,90,6,41.7490110268881,45,10.1,8,1
10970,1,90,7,30.8090256405777,47,12.3,9,2
10971,1,90,1,13.4753843154061,46,6.7,7,0
10972,1,90,2,15.7443843591548,44,7.7,11,0
10973,1,90,3,18.6499972348971,44,8,10,0
10974,1,90,4,32.7569334509273,42,8,12,0
10975,1,90,5,59.6116896053593,37,8.3,5,1
10976,1,90,6,59.46668689632,38,10.3,10,0
10977,1,90,7,53.5593740140481,41,10.7,9,1
10978,1,90,1,34.6304817828803,43,8.1,6,2
10979,1,90,2,5.02536148787297,43,0,9,0
10980,1,90,3,9.51512321588138,43,0.3,9,2
10981,1,90,4,9.11417944927016,42,0.3,4,1
10982,1,90,5,8.54282132035032,42,0,6,2
10983,1,90,6,9.07952901363719,36,0,12,0
10984,1,90,7,4.30313529887793,43,0,7,0
10985,1,90,1,3.25091128578065,43,0,10,0
10986,1,90,2,6.4082177814998,40,0,7,0
10987,1,90,3,9.42822432646555,38,4.8,7,1
10988,1,90,4,7.26038214135881,37,2,6,0
10989,2,90,5,3.85572723230150,41,0,9,0
10990,2,90,6,5.06082715609577,45,0,6,1
10991,2,90,7,6.97145453500816,44,1.7,12,0
10992,2,90,1,4.70288151956154,39,0,12,1
10993,2,90,2,3.01957429604269,39,0,5,1
10994,2,90,3,4.92234386527779,37,0.3,8,0
10995,2,90,4,6.42590593866629,36,0.3,9,1
10996,2,90,5,12.3053883438082,39,5,3,0
10997,2,90,6,2.68922822023153,46,0,6,2
10998,2,90,7,1.87685546961433,50,0,9,0
10999,2,90,1,4.89755979116143,41,0.5,7,0
11000,2,90,2,12.5602034458152,34,3,7,0
11001,2,90,3,17.6090070243762,31,6.3,9,0
11002,2,90,4,22.0035858884449,28,0.7,4,0
11003,2,90,5,7.06581227879136,35,0,4,0
11004,2,90,6,13.3271475979345,34,4.5,4,1
11005,2,90,7,22.9953308668755,28,2.5,3,1
11006,2,90,1,64.7556578858034,29,14.3,6,2
11007,2,90,2,53.9627120534237,33,4,7,0
11008,2,90,3,15.725134451866,40,5.7,9,1
11009,2,90,4,15.0233678377317,44,5.3,4,1
11010,2,90,5,25.7359923952956,45,4.3,9,0
11011,2,90,6,38.7493187832824,43,5,4,2
11012,2,90,7,26.8892782065386,49,9.7,7,2
11013,2,90,1,18.0390703200346,46,1.3,6,1
11014,2,90,2,21.2229872721886,46,4,6,1
11015,2,90,3,19.5316087940892,51,4.3,9,0
11016,2,90,4,24.2165548403201,51,9.7,4,3
11017,3,90,5,31.8945158491676,47,8.7,9,0
11018,3,90,6,34.3560882813685,50,8.7,10,0
11019,3,90,7,25.3196533452253,49,5,9,2
11020,3,90,1,14.0440713968507,50,8.7,5,0
11021,3,90,2,13.871443923466,50,8,6,2
11022,3,90,3,8.93412707045865,46,4.7,5,1
11023,3,90,4,6.21142351188981,43,0,9,0
11024,3,90,5,6.00511468617858,37,0,8,0
11025,3,90,6,7.99694537211877,43,0.7,4,0
11026,3,90,7,5.39493147813997,41,0.7,5,0
11027,3,90,1,17.2300500989663,41,6.7,9,0
11028,3,90,2,32.3787295243264,42,6.3,7,1
11029,3,90,3,17.7775305544133,42,2.3,6,2
11030,3,90,4,8.0138052816795,46,3.7,7,0
11031,3,90,5,17.8073079693915,48,9,5,0
11032,3,90,6,18.7328858605752,51,4.3,9,0
11033,3,90,7,19.0449315381668,53,7.3,9,1
11034,3,90,1,12.9012816443345,52,5.3,10,1
11035,3,90,2,15.1605779394191,52,5.3,7,2
11036,3,90,3,8.05334473031913,52,3.7,5,0
11037,3,90,4,14.2963529054665,50,5.4,4,0
11038,3,90,5,14.8610954441146,45,4.3,9,1
11039,3,90,6,11.4723333191908,44,1,6,0
11040,3,90,7,12.1235252278380,47,1.3,3,1
11041,3,90,1,14.2238921693206,51,4.3,6,1
11042,3,90,2,22.6950263790392,48,6.3,7,2
11043,3,90,3,22.4517394661246,49,6.3,3,1
11044,3,90,4,21.0820792361607,52,7.7,9,1
11045,3,90,5,28.2491040919462,50,7.3,5,0
11046,3,90,6,46.1380900985636,45,7,3,0
11047,3,90,7,62.663823585263,52,10.7,8,0
11048,4,90,1,45.4484441864571,51,8.8,3,2
11049,4,90,2,17.6459544335804,53,10,9,0
11050,4,90,3,13.4968104338457,52,4.7,5,1
11051,4,90,4,18.3340776443744,54,6.3,10,1
11052,4,90,5,18.8371495607727,53,8.7,7,0
11053,4,90,6,25.7353265280810,53,6,7,2
11054,4,90,7,27.0717929449607,49,3,9,1
11055,4,90,1,12.0559630676952,48,0.3,6,2
11056,4,90,2,23.2644301445768,49,6.3,7,0
11057,4,90,3,19.6141922228045,56,4.3,6,3
11058,4,90,4,10.114159296305,56,0.3,9,3
11059,4,90,5,7.8722880374124,52,6.3,6,0
11060,4,90,6,16.8782616131022,51,13,7,2
11061,4,90,7,16.9672737794457,57,4.7,8,0
11062,4,90,1,14.1124255331311,60,6.7,2,2
11063,4,90,2,10.5065103217947,64,6,6,0
11064,4,90,3,9.31804887579884,52,4,8,1
11065,4,90,4,6.97145453500816,53,3.3,6,0
11066,4,90,5,14.5661414009325,53,8,5,1
11067,4,90,6,9.01973221961601,53,5.3,7,1
11068,4,90,7,5.16860095021028,54,1,9,2
11069,4,90,1,5.48905212600295,52,2.1,4,1
11070,4,90,2,4.91177995859884,49,0.7,4,4
11071,4,90,3,4.53902484869539,51,0,5,0
11072,4,90,4,4.25851580099665,50,0,8,1
11073,4,90,5,5.54975855896673,47,0,9,1
11074,4,90,6,6.19595998751325,44,4.3,6,0
11075,4,90,7,5.86809180625393,50,0.7,3,2
11076,4,90,1,10.3510285581221,52,4,5,1
11077,4,90,2,12.5398493330802,53,4.3,4,1
11078,5,90,3,16.7499118140599,53,6.3,5,1
